cliente_key,customer_id,country
1955,17072.0,United Kingdom
1956,14202.0,United Kingdom
1957,14947.0,United Kingdom
1958,15374.0,United Kingdom
1959,13849.0,United Kingdom
1960,17001.0,United Kingdom
1961,16090.0,United Kingdom
1962,13969.0,United Kingdom
1963,17301.0,United Kingdom
1964,13900.0,United Kingdom
1965,13285.0,United Kingdom
1966,12870.0,United Kingdom
1967,15027.0,United Kingdom
1968,16794.0,United Kingdom
1969,17484.0,United Kingdom
1970,12726.0,France
1971,13187.0,United Kingdom
1972,13705.0,United Kingdom
1973,14704.0,United Kingdom
1974,12791.0,Netherlands
1975,15698.0,United Kingdom
1976,14330.0,United Kingdom
1977,16286.0,United Kingdom
1978,14013.0,United Kingdom
1979,15789.0,United Kingdom
1980,18188.0,United Kingdom
1981,17582.0,United Kingdom
1982,18166.0,United Kingdom
1983,18215.0,United Kingdom
1984,16493.0,United Kingdom
1985,16601.0,United Kingdom
1986,14537.0,United Kingdom
1987,13117.0,United Kingdom
1988,14074.0,United Kingdom
1989,12477.0,Germany
1990,14994.0,United Kingdom
1991,16807.0,United Kingdom
1992,15249.0,United Kingdom
1993,14253.0,United Kingdom
1994,16833.0,United Kingdom
1995,15552.0,United Kingdom
1996,15848.0,United Kingdom
1997,13053.0,United Kingdom
1998,15289.0,United Kingdom
1999,17827.0,United Kingdom
2000,14378.0,United Kingdom
2001,14805.0,United Kingdom
2002,16934.0,United Kingdom
2003,16784.0,United Kingdom
2004,12910.0,United Kingdom
2005,15068.0,United Kingdom
2006,17518.0,United Kingdom
2007,14101.0,United Kingdom
2008,15423.0,United Kingdom
2009,14572.0,United Kingdom
2010,15570.0,United Kingdom
2011,17068.0,United Kingdom
2012,13684.0,United Kingdom
2013,14078.0,United Kingdom
2014,15231.0,United Kingdom
2015,16666.0,United Kingdom
2016,14583.0,United Kingdom
2017,14809.0,United Kingdom
2018,16549.0,United Kingdom
2019,15141.0,United Kingdom
2020,13113.0,United Kingdom
2021,15981.0,United Kingdom
2022,17994.0,United Kingdom
2023,16456.0,United Kingdom
2024,16502.0,United Kingdom
2025,17046.0,United Kingdom
2026,12496.0,Spain
2027,16036.0,United Kingdom
2028,16176.0,United Kingdom
2029,13412.0,United Kingdom
2030,17664.0,United Kingdom
2031,16570.0,United Kingdom
2032,16455.0,United Kingdom
2033,17676.0,United Kingdom
2034,12990.0,United Kingdom
2035,12861.0,United Kingdom
2036,15029.0,United Kingdom
2037,15715.0,United Kingdom
2038,15575.0,United Kingdom
2039,17586.0,United Kingdom
2040,17464.0,United Kingdom
2041,17217.0,United Kingdom
2042,14235.0,United Kingdom
2043,15122.0,United Kingdom
2044,14492.0,United Kingdom
2045,14882.0,United Kingdom
2046,15742.0,United Kingdom
2047,13856.0,United Kingdom
2048,16658.0,United Kingdom
2049,13676.0,United Kingdom
2050,17602.0,United Kingdom
2051,18025.0,United Kingdom
2052,15792.0,United Kingdom
2053,15216.0,United Kingdom
2054,13803.0,United Kingdom
2055,18093.0,United Kingdom
2056,17889.0,United Kingdom
2057,14706.0,United Kingdom
2058,13179.0,United Kingdom
2059,15741.0,United Kingdom
2060,16133.0,United Kingdom
2061,13059.0,United Kingdom
2062,18056.0,United Kingdom
2063,17531.0,United Kingdom
2064,16845.0,United Kingdom
2065,15796.0,United Kingdom
2066,15454.0,United Kingdom
2067,15800.0,United Kingdom
2068,15125.0,United Kingdom
2069,16847.0,United Kingdom
2070,13219.0,United Kingdom
2071,13464.0,United Kingdom
2072,13361.0,United Kingdom
2073,14893.0,United Kingdom
2074,12662.0,Germany
2075,15689.0,United Kingdom
2076,14916.0,United Kingdom
2077,13582.0,United Kingdom
2078,18241.0,United Kingdom
2079,15173.0,United Kingdom
2080,13196.0,United Kingdom
2081,14200.0,United Kingdom
2082,16130.0,United Kingdom
2083,14692.0,United Kingdom
2084,17993.0,United Kingdom
2085,13750.0,United Kingdom
2086,14049.0,United Kingdom
2087,16054.0,United Kingdom
2088,17669.0,United Kingdom
2089,14694.0,United Kingdom
2090,14489.0,United Kingdom
2091,18173.0,United Kingdom
2092,12997.0,United Kingdom
2093,15215.0,United Kingdom
2094,15770.0,United Kingdom
2095,14035.0,United Kingdom
2096,13939.0,United Kingdom
2097,13710.0,United Kingdom
2098,16654.0,United Kingdom
2099,13071.0,United Kingdom
2100,14221.0,United Kingdom
2101,14825.0,United Kingdom
2102,14265.0,Unspecified
2103,13432.0,United Kingdom
2104,13207.0,United Kingdom
2105,17563.0,United Kingdom
2106,15252.0,United Kingdom
2107,13632.0,United Kingdom
2108,16941.0,United Kingdom
2109,14264.0,United Kingdom
2110,15112.0,United Kingdom
2111,13723.0,United Kingdom
2112,15201.0,United Kingdom
2113,12821.0,United Kingdom
2114,13640.0,United Kingdom
2115,16454.0,United Kingdom
2116,16369.0,United Kingdom
2117,17497.0,United Kingdom
2118,14758.0,United Kingdom
2119,13852.0,United Kingdom
2120,14855.0,United Kingdom
2121,16053.0,United Kingdom
2122,13712.0,United Kingdom
2123,14918.0,United Kingdom
2124,14813.0,United Kingdom
2125,13278.0,United Kingdom
2126,14450.0,United Kingdom
2127,14533.0,United Kingdom
2128,15613.0,United Kingdom
2129,17746.0,United Kingdom
2130,17110.0,United Kingdom
2131,15638.0,United Kingdom
2132,15062.0,United Kingdom
2133,13163.0,United Kingdom
2134,15129.0,United Kingdom
2135,13197.0,United Kingdom
2136,16040.0,United Kingdom
2137,16341.0,United Kingdom
2138,16944.0,United Kingdom
2139,12786.0,Netherlands
2140,13080.0,United Kingdom
2141,15331.0,United Kingdom
2142,17609.0,United Kingdom
2143,16276.0,United Kingdom
2144,14275.0,United Kingdom
2145,16814.0,United Kingdom
2146,12481.0,Germany
2147,17608.0,United Kingdom
2148,13180.0,United Kingdom
2149,14011.0,United Kingdom
2150,16372.0,United Kingdom
2151,17221.0,United Kingdom
2152,15067.0,United Kingdom
2153,14430.0,United Kingdom
2154,12935.0,United Kingdom
2155,15524.0,United Kingdom
2156,15590.0,United Kingdom
2157,14791.0,United Kingdom
2158,14114.0,United Kingdom
2159,14930.0,Channel Islands
2160,15546.0,United Kingdom
2161,14844.0,United Kingdom
2162,12982.0,United Kingdom
2163,12671.0,Germany
2164,14853.0,United Kingdom
2165,12943.0,United Kingdom
2166,15268.0,United Kingdom
2167,15639.0,United Kingdom
2168,12459.0,Spain
2169,16809.0,United Kingdom
2170,15982.0,United Kingdom
2171,14998.0,United Kingdom
2172,17505.0,United Kingdom
2173,16259.0,United Kingdom
2174,15890.0,United Kingdom
2175,17594.0,United Kingdom
2176,14624.0,United Kingdom
2177,17039.0,United Kingdom
2178,16105.0,United Kingdom
2179,16292.0,United Kingdom
2180,13878.0,United Kingdom
2181,15572.0,United Kingdom
2182,13388.0,United Kingdom
2183,14569.0,United Kingdom
2184,14656.0,United Kingdom
2185,18174.0,United Kingdom
2186,13647.0,United Kingdom
2187,18236.0,United Kingdom
2188,17678.0,United Kingdom
2189,15814.0,United Kingdom
2190,17709.0,United Kingdom
2191,13661.0,United Kingdom
2192,16174.0,United Kingdom
2193,13015.0,United Kingdom
2194,13414.0,United Kingdom
2195,13591.0,United Kingdom
2196,13450.0,United Kingdom
2197,18262.0,United Kingdom
2198,12778.0,Netherlands
2199,12395.0,Belgium
2200,12969.0,United Kingdom
2201,15979.0,United Kingdom
2202,17626.0,United Kingdom
2203,14988.0,United Kingdom
2204,14907.0,United Kingdom
2205,16094.0,United Kingdom
2206,17842.0,United Kingdom
2207,14623.0,United Kingdom
2208,13262.0,United Kingdom
2209,17346.0,United Kingdom
2210,14395.0,United Kingdom
2211,17256.0,United Kingdom
2212,15972.0,United Kingdom
2213,17041.0,United Kingdom
2214,16921.0,United Kingdom
2215,13286.0,United Kingdom
2216,14506.0,United Kingdom
2217,15410.0,United Kingdom
2218,17540.0,United Kingdom
2219,17474.0,United Kingdom
2220,13145.0,United Kingdom
2221,13115.0,United Kingdom
2222,15451.0,United Kingdom
2223,18095.0,United Kingdom
2224,12516.0,Germany
2225,14372.0,United Kingdom
2226,16548.0,United Kingdom
2227,12780.0,Netherlands
2228,14926.0,United Kingdom
2229,14611.0,United Kingdom
2230,17307.0,United Kingdom
2231,15970.0,United Kingdom
2232,16864.0,United Kingdom
2233,14812.0,United Kingdom
2234,12983.0,United Kingdom
2235,17622.0,United Kingdom
2236,17185.0,United Kingdom
2237,15886.0,United Kingdom
2238,18062.0,United Kingdom
2239,16472.0,United Kingdom
2240,16231.0,United Kingdom
2241,12588.0,Finland
2242,13461.0,United Kingdom
2243,13963.0,United Kingdom
2244,13308.0,United Kingdom
2245,14917.0,United Kingdom
2246,12504.0,Germany
2247,13625.0,United Kingdom
2248,12625.0,Germany
2249,13346.0,United Kingdom
2250,16743.0,United Kingdom
2251,15651.0,United Kingdom
2252,16279.0,United Kingdom
2253,14655.0,United Kingdom
2254,17729.0,United Kingdom
2255,14182.0,United Kingdom
2256,17240.0,United Kingdom
2257,14788.0,United Kingdom
2258,17057.0,United Kingdom
2259,12672.0,France
2260,15474.0,United Kingdom
2261,17181.0,United Kingdom
2262,16028.0,United Kingdom
2263,15548.0,United Kingdom
2264,13656.0,United Kingdom
2265,15042.0,United Kingdom
2266,15245.0,United Kingdom
2267,16538.0,United Kingdom
2268,16868.0,United Kingdom
2269,15600.0,United Kingdom
2270,12844.0,United Kingdom
2271,16068.0,United Kingdom
2272,13863.0,United Kingdom
2273,13760.0,United Kingdom
2274,18091.0,United Kingdom
2275,13609.0,United Kingdom
2276,14677.0,United Kingdom
2277,12838.0,United Kingdom
2278,17093.0,United Kingdom
2279,14743.0,United Kingdom
2280,14773.0,United Kingdom
2281,12925.0,United Kingdom
2282,15717.0,United Kingdom
2283,14999.0,United Kingdom
2284,14665.0,United Kingdom
2285,14021.0,United Kingdom
2286,15384.0,United Kingdom
2287,14563.0,United Kingdom
2288,15111.0,United Kingdom
2289,13307.0,United Kingdom
2290,14552.0,United Kingdom
2291,16623.0,United Kingdom
2292,13012.0,United Kingdom
2293,13655.0,United Kingdom
2294,13064.0,United Kingdom
2295,16088.0,United Kingdom
2296,16543.0,United Kingdom
2297,16117.0,United Kingdom
2298,15402.0,United Kingdom
2299,17991.0,United Kingdom
2300,16354.0,United Kingdom
2301,12849.0,United Kingdom
2302,12392.0,Australia
2303,16408.0,United Kingdom
2304,16267.0,United Kingdom
2305,12744.0,Singapore
2306,17941.0,United Kingdom
2307,14912.0,Italy
2308,16138.0,United Kingdom
2309,14237.0,United Kingdom
2310,16182.0,United Kingdom
2311,14978.0,United Kingdom
2312,17635.0,United Kingdom
2313,17491.0,United Kingdom
2314,13539.0,United Kingdom
2315,13775.0,United Kingdom
2316,18049.0,United Kingdom
2317,14724.0,United Kingdom
2318,12876.0,Belgium
2319,16384.0,United Kingdom
2320,12717.0,Greece
2321,17605.0,United Kingdom
2322,14389.0,United Kingdom
2323,16648.0,United Kingdom
2324,15445.0,United Kingdom
2325,15101.0,United Kingdom
2326,13238.0,United Kingdom
2327,17262.0,United Kingdom
2328,12698.0,Germany
2329,16767.0,United Kingdom
2330,13041.0,United Kingdom
2331,14403.0,United Kingdom
2332,17886.0,United Kingdom
2333,17730.0,United Kingdom
2334,18111.0,United Kingdom
2335,12349.0,Italy
2336,17771.0,United Kingdom
2337,15954.0,United Kingdom
2338,16332.0,United Kingdom
2339,12863.0,United Kingdom
2340,16607.0,United Kingdom
2341,15180.0,United Kingdom
2342,18141.0,United Kingdom
2343,12377.0,Switzerland
2344,14282.0,United Kingdom
2345,17463.0,United Kingdom
2346,15709.0,United Kingdom
2347,16827.0,United Kingdom
2348,12915.0,United Kingdom
2349,17021.0,United Kingdom
2350,14650.0,United Kingdom
2351,12806.0,Netherlands
2352,17005.0,United Kingdom
2353,15818.0,United Kingdom
2354,14201.0,United Kingdom
2355,16374.0,United Kingdom
2356,12374.0,Austria
2357,14683.0,United Kingdom
2358,15253.0,United Kingdom
2359,15418.0,United Kingdom
2360,16651.0,United Kingdom
2361,17565.0,United Kingdom
2362,15373.0,United Kingdom
2363,15229.0,United Kingdom
2364,15426.0,United Kingdom
2365,13465.0,United Kingdom
2366,17555.0,United Kingdom
2367,12507.0,Spain
2368,16317.0,United Kingdom
2369,15183.0,United Kingdom
2370,13143.0,United Kingdom
2371,16145.0,United Kingdom
2372,12725.0,Italy
2373,18163.0,United Kingdom
2374,14962.0,United Kingdom
2375,15391.0,United Kingdom
2376,16526.0,United Kingdom
2377,16135.0,United Kingdom
2378,14025.0,United Kingdom
2379,17759.0,United Kingdom
2380,14437.0,United Kingdom
2381,14936.0,Channel Islands
2382,15488.0,United Kingdom
2383,13512.0,United Kingdom
2384,18028.0,United Kingdom
2385,15868.0,United Kingdom
2386,15097.0,United Kingdom
2387,15704.0,United Kingdom
2388,17597.0,United Kingdom
2389,12958.0,United Kingdom
2390,13713.0,United Kingdom
2391,13400.0,United Kingdom
2392,16844.0,United Kingdom
2393,12388.0,Australia
2394,13102.0,United Kingdom
2395,17199.0,United Kingdom
2396,14272.0,United Kingdom
2397,13024.0,United Kingdom
2398,13891.0,United Kingdom
2399,16890.0,United Kingdom
2400,13974.0,United Kingdom
2401,17225.0,United Kingdom
2402,17798.0,United Kingdom
2403,13830.0,United Kingdom
2404,14814.0,United Kingdom
2405,18254.0,United Kingdom
2406,17031.0,United Kingdom
2407,17808.0,United Kingdom
2408,16632.0,United Kingdom
2409,13007.0,United Kingdom
2410,13838.0,United Kingdom
2411,14474.0,United Kingdom
2412,17926.0,United Kingdom
2413,14678.0,United Kingdom
2414,13425.0,United Kingdom
2415,17292.0,United Kingdom
2416,14129.0,United Kingdom
2417,17135.0,United Kingdom
2418,16092.0,United Kingdom
2419,15661.0,United Kingdom
2420,13051.0,United Kingdom
2421,17720.0,United Kingdom
2422,17003.0,United Kingdom
2423,14941.0,United Kingdom
2424,14361.0,United Kingdom
2425,17169.0,United Kingdom
2426,17482.0,United Kingdom
2427,17579.0,United Kingdom
2428,14588.0,United Kingdom
2429,16614.0,United Kingdom
2430,13585.0,United Kingdom
2431,17077.0,United Kingdom
2432,12675.0,Italy
2433,16323.0,United Kingdom
2434,12582.0,Finland
2435,17545.0,United Kingdom
2436,12599.0,France
2437,18281.0,United Kingdom
2438,17388.0,United Kingdom
2439,13695.0,United Kingdom
2440,13943.0,United Kingdom
2441,17321.0,United Kingdom
2442,15034.0,United Kingdom
2443,13222.0,United Kingdom
2444,13296.0,United Kingdom
2445,16307.0,United Kingdom
2446,13103.0,United Kingdom
2447,14014.0,United Kingdom
2448,13295.0,United Kingdom
2449,14391.0,United Kingdom
2450,17705.0,United Kingdom
2451,12580.0,Germany
2452,15012.0,United Kingdom
2453,16898.0,United Kingdom
2454,17016.0,United Kingdom
2455,17845.0,United Kingdom
2456,13998.0,United Kingdom
2457,12494.0,France
2458,16993.0,United Kingdom
2459,15405.0,United Kingdom
2460,17897.0,United Kingdom
2461,15470.0,United Kingdom
2462,15199.0,United Kingdom
2463,14039.0,United Kingdom
2464,13892.0,United Kingdom
2465,13220.0,United Kingdom
2466,18197.0,United Kingdom
2467,13888.0,United Kingdom
2468,15597.0,United Kingdom
2469,16906.0,United Kingdom
2470,16754.0,United Kingdom
2471,15210.0,United Kingdom
2472,12894.0,United Kingdom
2473,12923.0,United Kingdom
2474,15478.0,United Kingdom
2475,12880.0,United Kingdom
2476,16115.0,United Kingdom
2477,16836.0,United Kingdom
2478,15723.0,United Kingdom
2479,16588.0,United Kingdom
2480,14296.0,United Kingdom
2481,13300.0,United Kingdom
2482,12745.0,United Kingdom
2483,16922.0,United Kingdom
2484,18258.0,United Kingdom
2485,17123.0,United Kingdom
2486,16507.0,United Kingdom
2487,14982.0,United Kingdom
2488,18287.0,United Kingdom
2489,18157.0,United Kingdom
2490,16932.0,United Kingdom
2491,15280.0,United Kingdom
2492,13857.0,United Kingdom
2493,13719.0,United Kingdom
2494,14017.0,United Kingdom
2495,17928.0,United Kingdom
2496,13605.0,United Kingdom
2497,14304.0,United Kingdom
2498,16884.0,United Kingdom
2499,15071.0,United Kingdom
2500,13501.0,Switzerland
2501,14744.0,United Kingdom
2502,13541.0,United Kingdom
2503,15282.0,United Kingdom
2504,16835.0,United Kingdom
2505,14325.0,United Kingdom
2506,17413.0,United Kingdom
2507,17382.0,United Kingdom
2508,15636.0,United Kingdom
2509,14283.0,United Kingdom
2510,17490.0,United Kingdom
2511,16059.0,United Kingdom
2512,14598.0,United Kingdom
2513,14220.0,United Kingdom
2514,16564.0,United Kingdom
2515,12837.0,United Kingdom
2516,16664.0,United Kingdom
2517,14334.0,United Kingdom
2518,15777.0,United Kingdom
2519,15401.0,United Kingdom
2520,17758.0,United Kingdom
2521,15025.0,United Kingdom
2522,14850.0,United Kingdom
2523,15559.0,United Kingdom
2524,13213.0,United Kingdom
2525,16604.0,United Kingdom
2526,15826.0,United Kingdom
2527,14513.0,United Kingdom
2528,14464.0,United Kingdom
2529,14671.0,United Kingdom
2530,14311.0,United Kingdom
2531,12355.0,Bahrain
2532,18011.0,United Kingdom
2533,14409.0,United Kingdom
2534,17898.0,United Kingdom
2535,16889.0,United Kingdom
2536,16121.0,United Kingdom
2537,12974.0,United Kingdom
2538,16290.0,United Kingdom
2539,18208.0,United Kingdom
2540,14010.0,United Kingdom
2541,17785.0,United Kingdom
2542,13778.0,United Kingdom
2543,17278.0,United Kingdom
2544,12409.0,Switzerland
2545,14920.0,United Kingdom
2546,18060.0,United Kingdom
2547,12632.0,Germany
2548,16831.0,United Kingdom
2549,14394.0,United Kingdom
2550,16974.0,United Kingdom
2551,13402.0,United Kingdom
2552,16185.0,United Kingdom
2553,14168.0,United Kingdom
2554,14847.0,United Kingdom
2555,16229.0,United Kingdom
2556,15681.0,United Kingdom
2557,17205.0,United Kingdom
2558,16075.0,United Kingdom
2559,12773.0,Portugal
2560,18000.0,United Kingdom
2561,12802.0,Netherlands
2562,13324.0,United Kingdom
2563,16175.0,United Kingdom
2564,13989.0,United Kingdom
2565,14993.0,United Kingdom
2566,15217.0,United Kingdom
2567,16328.0,United Kingdom
2568,17862.0,United Kingdom
2569,17694.0,United Kingdom
2570,12656.0,France
2571,17327.0,United Kingdom
2572,17179.0,United Kingdom
2573,15900.0,United Kingdom
2574,17074.0,United Kingdom
2575,14181.0,United Kingdom
2576,16715.0,United Kingdom
2577,16153.0,United Kingdom
2578,16046.0,United Kingdom
2579,14938.0,Channel Islands
2580,12378.0,Switzerland
2581,13880.0,United Kingdom
2582,16458.0,United Kingdom
2583,13920.0,United Kingdom
2584,13169.0,United Kingdom
2585,17499.0,United Kingdom
2586,15340.0,United Kingdom
2587,16234.0,United Kingdom
2588,16392.0,United Kingdom
2589,16391.0,United Kingdom
2590,15256.0,United Kingdom
2591,17699.0,United Kingdom
2592,16695.0,United Kingdom
2593,14069.0,United Kingdom
2594,16101.0,United Kingdom
2595,14876.0,United Kingdom
2596,16691.0,United Kingdom
2597,15985.0,United Kingdom
2598,16218.0,United Kingdom
2599,15400.0,United Kingdom
2600,15254.0,United Kingdom
2601,13602.0,United Kingdom
2602,17741.0,United Kingdom
2603,17822.0,United Kingdom
2604,12619.0,Germany
2605,17583.0,United Kingdom
2606,16035.0,United Kingdom
2607,12499.0,Germany
2608,18044.0,United Kingdom
2609,14104.0,United Kingdom
2610,17617.0,United Kingdom
2611,15938.0,United Kingdom
2612,16518.0,United Kingdom
2613,15135.0,United Kingdom
2614,15980.0,United Kingdom
2615,15670.0,United Kingdom
2616,18038.0,United Kingdom
2617,17745.0,United Kingdom
2618,13472.0,United Kingdom
2619,15246.0,United Kingdom
2620,15887.0,United Kingdom
2621,15714.0,United Kingdom
2622,16565.0,United Kingdom
2623,16401.0,United Kingdom
2624,15305.0,United Kingdom
2625,17096.0,United Kingdom
2626,16896.0,United Kingdom
2627,14859.0,United Kingdom
2628,15502.0,United Kingdom
2629,12874.0,Belgium
2630,17216.0,United Kingdom
2631,13031.0,United Kingdom
2632,17683.0,United Kingdom
2633,18214.0,United Kingdom
2634,15731.0,United Kingdom
2635,14486.0,United Kingdom
2636,14436.0,United Kingdom
2637,14902.0,United Kingdom
2638,18206.0,United Kingdom
2639,17235.0,United Kingdom
2640,14687.0,United Kingdom
2641,14766.0,United Kingdom
2642,18234.0,United Kingdom
2643,16356.0,United Kingdom
2644,12911.0,United Kingdom
2645,18112.0,United Kingdom
2646,13109.0,United Kingdom
2647,15956.0,United Kingdom
2648,14208.0,United Kingdom
2649,17915.0,United Kingdom
2650,16340.0,United Kingdom
2651,13614.0,United Kingdom
2652,18137.0,United Kingdom
2653,15976.0,United Kingdom
2654,14128.0,United Kingdom
2655,13056.0,United Kingdom
2656,14247.0,United Kingdom
2657,14734.0,United Kingdom
2658,17009.0,United Kingdom
2659,14309.0,United Kingdom
2660,15958.0,United Kingdom
2661,17987.0,United Kingdom
2662,15471.0,United Kingdom
2663,14515.0,United Kingdom
2664,16382.0,United Kingdom
2665,13699.0,United Kingdom
2666,17515.0,United Kingdom
2667,14786.0,United Kingdom
2668,16232.0,United Kingdom
2669,18100.0,United Kingdom
2670,15872.0,United Kingdom
2671,12829.0,United Kingdom
2672,15551.0,United Kingdom
2673,17040.0,United Kingdom
2674,17101.0,United Kingdom
2675,15720.0,United Kingdom
2676,14498.0,United Kingdom
2677,17784.0,United Kingdom
2678,13997.0,United Kingdom
2679,12928.0,United Kingdom
2680,17190.0,United Kingdom
2681,16048.0,United Kingdom
2682,17543.0,United Kingdom
2683,18103.0,United Kingdom
2684,17440.0,United Kingdom
2685,15532.0,United Kingdom
2686,16072.0,United Kingdom
2687,17713.0,United Kingdom
2688,17417.0,United Kingdom
2689,13502.0,United Kingdom
2690,14260.0,United Kingdom
2691,15352.0,United Kingdom
2692,17282.0,United Kingdom
2693,17381.0,United Kingdom
2694,16453.0,United Kingdom
2695,14230.0,United Kingdom
2696,14615.0,United Kingdom
2697,17971.0,United Kingdom
2698,14180.0,United Kingdom
2699,12424.0,Australia
2700,12634.0,Usa
2701,17204.0,United Kingdom
2702,13065.0,United Kingdom
2703,17869.0,United Kingdom
2704,15757.0,United Kingdom
2705,15734.0,United Kingdom
2706,15207.0,United Kingdom
2707,16679.0,United Kingdom
2708,13438.0,United Kingdom
2709,14618.0,United Kingdom
2710,15102.0,United Kingdom
2711,17996.0,United Kingdom
2712,17691.0,United Kingdom
2713,16209.0,United Kingdom
2714,16499.0,United Kingdom
2715,17902.0,United Kingdom
2716,14228.0,United Kingdom
2717,13794.0,United Kingdom
2718,16547.0,United Kingdom
2719,14727.0,United Kingdom
2720,13337.0,United Kingdom
2721,12429.0,Denmark
2722,18022.0,United Kingdom
2723,17749.0,United Kingdom
2724,13601.0,United Kingdom
2725,13745.0,United Kingdom
2726,16021.0,United Kingdom
2727,13545.0,United Kingdom
2728,17330.0,United Kingdom
2729,17790.0,United Kingdom
2730,14224.0,United Kingdom
2731,14581.0,United Kingdom
2732,16647.0,United Kingdom
2733,16622.0,United Kingdom
2734,16625.0,United Kingdom
2735,12897.0,United Kingdom
2736,15150.0,United Kingdom
2737,18020.0,United Kingdom
2738,15901.0,United Kingdom
2739,15016.0,United Kingdom
2740,16007.0,United Kingdom
2741,15361.0,United Kingdom
2742,15817.0,United Kingdom
2743,12637.0,France
2744,13069.0,United Kingdom
2745,16500.0,United Kingdom
2746,15905.0,United Kingdom
2747,17922.0,United Kingdom
2748,14139.0,United Kingdom
2749,16205.0,United Kingdom
2750,13297.0,United Kingdom
2751,17571.0,United Kingdom
2752,15816.0,United Kingdom
2753,13168.0,United Kingdom
2754,15625.0,United Kingdom
2755,15926.0,United Kingdom
2756,14045.0,United Kingdom
2757,14634.0,United Kingdom
2758,18042.0,United Kingdom
2759,15040.0,United Kingdom
2760,17952.0,United Kingdom
2761,13567.0,United Kingdom
2762,13586.0,United Kingdom
2763,14374.0,United Kingdom
2764,15432.0,United Kingdom
2765,14375.0,United Kingdom
2766,14619.0,United Kingdom
2767,15381.0,United Kingdom
2768,17401.0,United Kingdom
2769,13112.0,United Kingdom
2770,16492.0,United Kingdom
2771,13919.0,Denmark
2772,16134.0,United Kingdom
2773,17098.0,United Kingdom
2774,12746.0,United Kingdom
2775,17692.0,United Kingdom
2776,16515.0,United Kingdom
2777,13608.0,United Kingdom
2778,14508.0,United Kingdom
2779,16925.0,United Kingdom
2780,17953.0,United Kingdom
2781,15718.0,United Kingdom
2782,17341.0,United Kingdom
2783,13277.0,United Kingdom
2784,16155.0,United Kingdom
2785,14919.0,United Kingdom
2786,12412.0,Denmark
2787,14840.0,United Kingdom
2788,16486.0,United Kingdom
2789,18128.0,United Kingdom
2790,15247.0,United Kingdom
2791,16739.0,United Kingdom
2792,15786.0,United Kingdom
2793,14338.0,United Kingdom
2794,13707.0,United Kingdom
2795,16815.0,United Kingdom
2796,16062.0,United Kingdom
2797,16315.0,United Kingdom
2798,16503.0,United Kingdom
2799,17192.0,United Kingdom
2800,15081.0,United Kingdom
2801,12774.0,Netherlands
2802,16227.0,United Kingdom
2803,12724.0,France
2804,16894.0,United Kingdom
2805,15809.0,United Kingdom
2806,14874.0,United Kingdom
2807,14793.0,United Kingdom
2808,16680.0,United Kingdom
2809,17422.0,United Kingdom
2810,12792.0,Portugal
2811,17380.0,United Kingdom
2812,14725.0,United Kingdom
2813,12379.0,Belgium
2814,16825.0,United Kingdom
2815,16180.0,United Kingdom
2816,14509.0,United Kingdom
2817,15248.0,United Kingdom
2818,15991.0,United Kingdom
2819,17304.0,United Kingdom
2820,15913.0,United Kingdom
2821,17686.0,United Kingdom
2822,12705.0,Germany
2823,16683.0,United Kingdom
2824,15043.0,United Kingdom
2825,12741.0,Usa
2826,17099.0,United Kingdom
2827,15629.0,United Kingdom
2828,14326.0,United Kingdom
2829,16961.0,United Kingdom
2830,15824.0,United Kingdom
2831,16539.0,United Kingdom
2832,15779.0,United Kingdom
2833,14058.0,United Kingdom
2834,13861.0,United Kingdom
2835,14199.0,United Kingdom
2836,17194.0,United Kingdom
2837,16529.0,United Kingdom
2838,15264.0,United Kingdom
2839,17812.0,United Kingdom
2840,16733.0,United Kingdom
2841,17437.0,United Kingdom
2842,16012.0,United Kingdom
2843,13129.0,United Kingdom
2844,17578.0,United Kingdom
2845,13123.0,United Kingdom
2846,12451.0,Switzerland
2847,12784.0,Portugal
2848,17326.0,United Kingdom
2849,12485.0,Sweden
2850,14020.0,United Kingdom
2851,13859.0,United Kingdom
2852,12527.0,Germany
2853,12799.0,Japan
2854,13023.0,United Kingdom
2855,13299.0,United Kingdom
2856,14774.0,United Kingdom
2857,12788.0,Netherlands
2858,12529.0,France
2859,13620.0,United Kingdom
2860,15430.0,United Kingdom
2861,12415.0,Australia
2862,15842.0,United Kingdom
2863,13752.0,United Kingdom
2864,13739.0,United Kingdom
2865,14398.0,United Kingdom
2866,17666.0,United Kingdom
2867,18053.0,United Kingdom
2868,14217.0,United Kingdom
2869,15486.0,United Kingdom
2870,17923.0,United Kingdom
2871,17748.0,United Kingdom
2872,13814.0,Germany
2873,14609.0,United Kingdom
2874,13649.0,United Kingdom
2875,17029.0,United Kingdom
2876,12575.0,France
2877,12653.0,Israel
2878,15852.0,United Kingdom
2879,17239.0,United Kingdom
2880,15888.0,United Kingdom
2881,18109.0,United Kingdom
2882,17651.0,United Kingdom
2883,15851.0,United Kingdom
2884,16926.0,United Kingdom
2885,12576.0,Poland
2886,13292.0,United Kingdom
2887,13439.0,United Kingdom
2888,17187.0,United Kingdom
2889,18217.0,United Kingdom
2890,17080.0,United Kingdom
2891,16907.0,United Kingdom
2892,14693.0,United Kingdom
2893,18230.0,United Kingdom
2894,12633.0,Germany
2895,14699.0,United Kingdom
2896,14963.0,United Kingdom
2897,13246.0,United Kingdom
2898,14366.0,United Kingdom
2899,13125.0,United Kingdom
